time,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,Cyclone_Inlet_Gas_Temp_rolling_mean,Cyclone_Inlet_Gas_Temp_rolling_std,Cyclone_Inlet_Gas_Temp_diff,Cyclone_Material_Temp_rolling_mean,Cyclone_Material_Temp_rolling_std,Cyclone_Material_Temp_diff,Cyclone_Outlet_Gas_draft_rolling_mean,Cyclone_Outlet_Gas_draft_rolling_std,Cyclone_Outlet_Gas_draft_diff,Cyclone_cone_draft_rolling_mean,Cyclone_cone_draft_rolling_std,Cyclone_cone_draft_diff,Cyclone_Gas_Outlet_Temp_rolling_mean,Cyclone_Gas_Outlet_Temp_rolling_std,Cyclone_Gas_Outlet_Temp_diff,Cyclone_Inlet_Draft_rolling_mean,Cyclone_Inlet_Draft_rolling_std,Cyclone_Inlet_Draft_diff,iso_pred,svm_pred,elliptic_pred,lof_pred,anomaly_score,is_anomaly
2018-06-30 00:10:00,920.96,1006.45,-355.5,-344.85,963.98,-292.72,903.348,10.662179420694178,17.100000000000023,950.1259999999999,53.51119910824413,11.790000000000077,-298.46400000000006,32.21145184558176,-66.17000000000002,-288.386,32.06285280508318,-65.97000000000003,925.8299999999999,49.989022294946146,-10.68999999999994,-231.362,34.9504859766003,-65.71000000000004,1,1,0,0,2,True
2018-06-30 06:45:00,931.67,996.96,-307.76,-298.24,960.41,-259.01,928.434,2.0622633193147,4.769999999999982,985.03,10.42582850443169,1.0600000000000591,-253.888,30.765112058960874,-60.97999999999999,-243.00800000000004,31.66591890345392,-61.91,940.86,12.01839839601932,16.139999999999986,-201.002,33.04342551855392,-66.01999999999998,1,1,0,0,2,True
2018-06-30 07:05:00,911.71,1003.13,-242.31,-236.68,956.95,-185.73,918.244,11.105088022998496,5.810000000000059,935.4919999999998,85.19477372469188,10.269999999999982,-270.0780000000001,36.423733608738566,12.52000000000001,-264.064,36.13210386900072,17.669999999999987,905.9459999999999,57.85786618951212,35.700000000000045,-214.71599999999998,40.36943868820029,1.2900000000000205,1,0,0,1,2,True
2018-06-30 19:20:00,919.13,1051.55,-302.58,-286.39,998.03,-243.08,920.848,5.564289711943653,6.419999999999959,966.0459999999999,65.96011620671227,118.51999999999998,-276.53600000000006,15.166790365807229,-30.029999999999973,-260.102,15.566074328494878,-28.319999999999993,926.802,53.31250294259985,86.79999999999995,-215.02399999999997,16.01802203770361,-32.82000000000002,1,1,0,0,2,True
2018-06-30 21:40:00,928.07,982.28,-354.24,-339.67,937.7,-294.25,928.134,6.511929821351238,5.260000000000105,960.3879999999997,28.07089364453363,-12.56000000000006,-299.956,32.36873383375191,-51.860000000000014,-292.704,30.28981561516074,-37.29000000000002,917.384,25.2249485629646,-10.659999999999968,-235.61400000000003,34.76790948562414,-54.03999999999999,1,1,0,0,2,True
2018-06-30 22:20:00,915.78,1068.19,-312.13,-314.83,1001.14,-246.81,902.1379999999999,10.335057813049369,18.67999999999995,949.4079999999998,89.8628380922961,46.23000000000002,-294.552,14.357766887656638,-31.149999999999977,-288.246,16.221403453474778,-27.71999999999997,910.774,65.41257814827237,42.42999999999995,-230.652,13.974144696563927,-27.039999999999992,1,1,0,0,2,True
2018-07-01 01:35:00,941.88,1035.63,-344.22,-325.34,970.64,-287.94,935.4099999999999,4.2878840933437825,12.049999999999955,970.6499999999999,38.36850075261215,98.38000000000011,-290.81000000000006,30.712660255997,-56.32000000000005,-282.04200000000003,24.930777565097255,-46.549999999999955,926.492,26.216543822645548,68.40999999999997,-235.87399999999997,30.623302075389528,-50.870000000000005,1,1,0,0,2,True
2018-07-02 09:45:00,998.05,1066.25,-302.32,-283.22,993.53,-232.33,917.844,54.224775518193766,60.569999999999936,945.8639999999998,92.82040632318976,43.99000000000001,-285.812,12.475613011002492,-29.579999999999984,-266.0880000000001,10.33783923265706,-26.810000000000002,904.54,65.24976513370333,41.299999999999955,-222.91799999999998,9.37660492931358,-22.340000000000003,1,1,0,0,2,True
2018-07-02 09:50:00,950.49,899.69,-332.54,-326.27,897.32,-282.02,924.5440000000001,56.129063594525434,-47.559999999999945,947.1379999999997,91.958635102975,-166.55999999999995,-293.296,24.695037558187042,-30.220000000000027,-278.968,28.29352081308278,-43.049999999999955,908.9200000000001,63.51842134376204,-96.20999999999992,-232.94400000000002,28.555337154383608,-49.68999999999997,1,0,0,1,2,True
2018-07-02 14:45:00,966.46,1038.96,-314.22,-293.51,975.5,-255.67,884.8979999999999,49.31547850320066,71.38,925.7639999999999,78.76090356262485,65.81000000000006,-279.97,21.62796569260097,-28.140000000000043,-264.9,23.14389768384437,-7.279999999999973,891.142,67.73423742836933,22.200000000000045,-220.63400000000001,21.078072255318045,-33.26999999999998,1,0,0,1,2,True
2018-07-03 11:30:00,1000.87,1043.16,-200.15,-194.26,1033.69,-153.08,925.0720000000001,43.52136797020701,88.19000000000005,979.9219999999998,36.82232909531445,82.42000000000007,-257.77200000000005,32.934222626325734,63.53999999999999,-238.882,27.39870015165066,50.45000000000002,948.9939999999999,48.260338581549796,115.40000000000009,-198.10999999999999,25.8645713283678,47.94,1,1,0,0,2,True
2018-07-03 11:35:00,1038.79,1041.49,-228.81,-214.46,989.83,-180.48,954.8399999999999,60.91797230700598,37.91999999999996,998.3279999999999,40.596541355200436,-1.6700000000000728,-247.48800000000006,32.18805865535261,-28.659999999999997,-229.45200000000006,25.680745121588526,-20.200000000000017,962.9380000000001,47.89926638275982,-43.860000000000014,-190.9,24.431046846178173,-27.399999999999977,1,1,0,0,2,True
2018-07-03 20:35:00,916.6,-168.55,-292.29,-275.23,933.2,-215.24,904.018,13.945749173093988,1.7799999999999727,718.2419999999998,496.31189525336936,-1115.42,-293.94200000000006,1.6507331705187818,3.089999999999975,-281.184,5.341163730907606,7.240000000000009,920.6,23.87901170493136,4.800000000000068,-223.88000000000002,6.0362778266483055,12.669999999999987,1,1,1,1,4,True
